DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,Sunrise,Sunset
37,56,53,29.97,27.03,47,9,0,-6.7,9,66,45,320,23,T,0,0,320,18,508,2018
32,57,40,30.16,27.19,45,9.1,0,-5.9,8,70,44,300,30,0,0,0,300,23,507,2018
31,65,30,30.02,27.07,49,4.8,0,1.8,0,81,49,170,20,0,0,0,170,12,507,2019
36,65,37,29.79,26.88,51,12.6,0,1.6,0,78,51,320,37,0,0,0,320,30,506,2020
34,63,36,29.93,27.01,49,8.3,0,-0.7,2,76,49,300,24,0,0,0,300,18,506,2021
36,65,36,29.97,27.04,51,6,0,1,0,80,49,280,23,0,0,0,300,18,505,2022
34,71,27,29.96,27.04,53,6.4,6,6.8,0,86,55,300,29,0,0,0,320,16,505,2022
38,77,27,29.87,26.97,56,5.6,12,12.5,0,93,60,280,20,0,0,0,140,10,505,2023
41,77,30,29.84,26.95,58,10.1,12,12.3,0,91,63,320,26,0,0,0,320,20,504,2024
35,74,27,29.91,27.01,54,9.5,9,9,0,88,59,320,24,0,0,0,290,18,504,2024
39,77,27,29.78,26.88,56,7.4,12,11.7,0,94,60,340,20,0,0,0,350,16,504,2025
33,76,24,29.63,26.75,53,9.2,11,10.5,0,91,61,360,29,T,0,0,350,23,504,2025
34,73,25,29.74,26.87,53,5.6,8,7.2,0,85,60,270,18,0,0,0,330,14,503,2026
34,66,33,29.86,26.95,50,10.7,1,-0.1,0,81,51,320,29,T,0,0,320,22,503,2026
34,63,38,29.96,27.04,48,13.2,0,-3.4,2,72,53,340,31,T,0,0,350,24,503,2027
34,59,42,30.12,27.16,47,5.3,0,-7.6,6,71,46,320,20,0,0,0,330,14,503,2027
26,68,25,29.93,27,48,6.6,3,1.1,0,85,50,320,18,0,0,0,310,15,503,2028
29,73,22,29.86,26.95,52,4.1,8,5.8,0,92,54,350,14,0,0,0,280,10,503,2028
32,76,23,29.82,26.93,54,5.7,11,8.5,0,93,58,130,17,0,0,0,140,14,503,2029
35,73,27,29.68,26.79,53,9.3,8,5.2,0,88,57,310,46,0,0,0,320,37,503,2029
44,58,68,29.83,26.91,49,9.7,0,-10.1,7,69,47,310,29,0.01,0,0,310,24,503,2029
34,57,44,30,27.03,47,5.2,0,-11.4,8,70,44,280,21,0,0,0,280,16,504,2029
37,61,45,30.01,27.07,48,10.1,0,-7.7,4,70,51,320,29,0,0,0,320,23,504,2030
37,60,45,29.99,27.04,49,4.9,0,-9.1,5,75,44,310,22,0,0,0,330,15,504,2030
36,71,30,29.68,26.77,53,7.1,6,1.6,0,88,54,280,22,0,0,0,280,17,504,2030
50,67,62,29.66,26.78,57,6.3,2,-2.7,0,75,58,280,23,0.13,0,0,280,16,504,2030
54,64,74,29.86,26.93,58,7.5,0,-6,1,71,57,320,23,0.27,0,0,320,20,505,2030
54,73,57,29.96,27.04,62,4.2,8,2.7,0,87,59,310,15,T,0,0,300,12,505,2030
50,77,45,30.05,27.14,61,4.1,12,6.3,0,96,58,340,17,0,0,0,340,15,506,2030
47,84,30,29.99,27.09,62,6.2,19,13,0,101,66,150,25,0,0,0,150,20,506,2030
51,87,32,29.84,26.98,65,7.8,22,15.7,0,103,70,270,29,0,0,0,270,20,506,2030
56,86,39,29.86,26.98,67,5.1,21,14.4,0,104,68,320,17,0,0,0,270,14,507,2030
46,93,22,29.83,26.98,65,7.7,28,21,0,110,76,140,23,0,0,0,140,18,507,2030
50,92,25,29.87,27.01,66,6.8,27,19.7,0,105,78,300,23,0,0,0,290,17,508,2030
53,89,33,29.86,26.99,66,9.7,24,16.4,0,99,78,310,25,0,0,0,300,18,509,2030
45,82,32,29.79,26.9,60,6.8,17,9.1,0,96,67,200,30,0,0,0,200,23,509,2029
41,76,30,29.72,26.84,57,6.6,11,2.8,0,92,60,300,21,0,0,0,330,17,510,2029
37,75,28,29.73,26.85,55,6,10,1.5,0,93,57,320,25,0,0,0,320,20,510,2029
40,79,26,29.71,26.83,58,6.2,14,5.2,0,96,62,360,20,0,0,0,300,14,511,2028
39,81,24,29.83,26.97,58,6.8,16,6.9,0,95,66,330,22,0,0,0,340,17,512,2028
36,79,24,29.95,27.06,57,5.2,14,4.6,0,99,59,20,16,0,0,0,320,13,513,2027
35,85,17,29.79,26.92,58,4.7,20,10.3,0,100,69,340,18,0,0,0,140,14,513,2027
40,81,26,29.78,26.9,57,8.9,16,6.1,0,90,71,140,33,0,0,0,140,29,514,2026
41,79,30,29.76,26.88,58,5.1,14,3.8,0,95,62,120,22,0,0,0,110,17,515,2026
31,73,22,29.93,27.04,52,8.9,8,-2.5,0,87,59,300,23,0,0,0,330,17,516,2025
32,76,23,29.92,27.02,54,4.9,11,0.3,0,96,56,350,16,0,0,0,350,14,517,2025
36,82,20,29.76,26.88,58,5.8,17,6.1,0,100,64,300,16,0,0,0,300,14,517,2024
48,84,31,29.71,26.85,62,7.4,19,7.9,0,102,66,250,37,0.13,0,0,250,28,518,2023
38,84,25,29.91,27.04,59,7.2,19,7.7,0,97,71,330,21,0,0,0,310,17,519,2023
33,82,21,29.95,27.06,56,5.7,17,5.5,0,100,63,310,21,0,0,0,290,15,520,2022
33,84,19,29.86,26.98,57,5.8,19,7.3,0,103,64,320,23,0,0,0,340,17,521,2021
35,83,22,29.78,26.91,57,7,18,6.2,0,101,64,320,25,0,0,0,320,21,522,2020
20,81,14,29.76,26.89,54,6.3,16,4,0,99,62,320,22,0,0,0,330,17,523,2019
24,81,13,29.81,26.95,54,8,16,3.9,0,98,63,330,23,0,0,0,330,20,524,2018
31,80,17,29.88,27,55,5.5,15,2.8,0,99,61,290,22,0,0,0,290,16,525,2018
36,85,18,29.87,26.99,58,5.5,20,7.7,0,99,71,210,24,0,0,0,200,20,526,2017
40,86,23,29.9,27.03,60,6.5,21,8.6,0,102,70,310,25,0,0,0,300,20,527,2016
43,84,25,29.93,27.04,60,4.5,19,6.6,0,101,67,320,18,0,0,0,330,14,528,2015
37,83,20,29.83,26.95,58,8.2,18,5.5,0,95,71,310,24,0,0,0,330,17,529,2013
31,76,21,29.75,26.88,54,5.6,11,-1.5,0,92,60,280,23,0,0,0,330,16,530,2012
34,76,24,29.81,26.92,54,5.3,11,-1.5,0,93,59,340,18,0,0,0,320,15,531,2011
31,80,18,29.93,27.04,55,7.6,15,2.5,0,95,65,360,22,0,0,0,350,16,532,2010
35,80,19,29.87,26.98,56,7.9,15,2.5,0,95,65,330,24,0,0,0,310,20,533,2009
43,77,32,29.78,26.9,58,9.9,12,-0.5,0,90,63,290,54,0,0,0,300,43,534,2008
41,69,40,29.94,27.03,54,5.2,4,-8.4,0,83,54,330,22,0,0,0,350,16,535,2007
39,72,34,29.95,27.03,54,6.2,7,-5.4,0,89,54,330,26,0,0,0,330,20,536,2005
38,76,30,29.89,26.98,56,5.3,11,-1.3,0,95,57,330,20,0,0,0,330,17,537,2004
37,80,23,29.82,26.93,57,6.1,15,2.8,0,97,62,340,21,0,0,0,360,16,538,2003
40,79,28,29.86,26.98,58,5.7,14,1.9,0,95,62,310,22,0,0,0,320,17,539,2001
36,82,20,29.79,26.93,57,8.3,17,5.1,0,99,65,280,32,0,0,0,280,25,541,2000
40,81,23,29.75,26.88,58,8,16,4.2,0,94,67,70,40,0.01,0,0,70,31,542,1959
42,81,32,29.77,26.9,59,6.9,16,4.4,0,97,64,170,26,0,0,0,190,20,543,1957
45,78,33,29.82,26.94,59,4.6,13,1.5,0,93,62,330,18,0,0,0,340,15,544,1956
46,79,34,29.85,26.96,59,7,14,2.7,0,90,68,320,25,0,0,0,280,17,545,1955
47,76,38,29.86,26.96,59,5.5,11,-0.1,0,88,63,300,20,0,0,0,330,16,546,1953
44,80,31,29.9,27.01,59,5.6,15,4.1,0,95,64,340,32,T,0,0,320,25,547,1952
31,84,17,29.84,26.96,56,5.3,19,8.3,0,100,68,140,23,0,0,0,130,17,548,1950
35,80,20,29.81,26.93,57,5.8,15,4.5,0,99,61,350,17,0,0,0,140,15,549,1949
38,80,25,29.86,26.98,58,5.1,15,4.8,0,97,62,350,16,0,0,0,340,13,551,1947
43,79,31,29.88,27,59,4.8,14,4,0,96,62,310,17,0,0,0,300,12,552,1946
48,80,37,29.91,27.03,61,5.4,15,5.2,0,97,62,310,20,0,0,0,310,15,553,1944
43,80,30,29.9,27.01,59,4.2,15,5.5,0,96,63,300,15,0,0,0,320,13,554,1942
44,78,33,29.86,26.96,58,6.2,13,3.8,0,96,60,290,22,0,0,0,310,17,555,1941
44,77,32,29.9,27.01,58,4.1,12,3,0,92,62,340,17,0,0,0,330,12,556,1939
51,80,42,29.84,26.96,62,7.7,15,6.3,0,95,65,200,60,0.42,0,0,190,47,557,1938
53,74,53,29.8,26.9,61,5.5,9,0.6,0,86,62,30,21,0.02,0,0,320,15,558,1936
45,78,34,29.72,26.83,59,7.2,13,4.9,0,93,62,210,45,T,0,0,200,26,600,1934
44,77,34,29.79,26.92,59,7.5,12,4.2,0,93,61,150,25,T,0,0,150,20,601,1933
43,76,32,29.87,26.98,57,4.4,11,3.5,0,91,61,50,14,0,0,0,130,12,602,1931
46,78,32,29.79,26.9,59,5.6,13,5.8,0,92,63,120,17,0,0,0,120,13,603,1929
49,85,30,29.79,26.93,63,7.5,20,13.1,0,95,74,90,23,T,0,0,150,18,604,1928
47,84,29,29.86,26.99,62,7,19,12.5,0,96,72,180,21,T,0,0,180,18,605,1926
43,76,33,29.97,27.07,57,4.5,11,4.8,0,90,61,340,20,0,0,0,330,16,606,1924
39,77,26,29.9,27,56,5,12,6.1,0,95,59,130,13,0,0,0,130,10,607,1922
36,78,23,29.79,26.9,56,6.4,13,7.4,0,94,62,330,18,0,0,0,330,15,609,1921
51,77,45,29.83,26.95,61,7.6,12,6.8,0,88,65,300,31,T,0,0,300,24,610,1919
61,75,68,29.96,27.05,65,9.3,10,5.1,0,85,64,200,26,0.49,0,0,200,22,611,1917
59,78,58,29.94,27.03,65,8.5,13,8.5,0,93,63,180,31,0.23,0,0,180,23,612,1915
61,75,73,29.89,26.98,65,6.1,10,5.8,0,86,63,260,51,0.07,0,0,250,41,613,1914
49,70,54,30.01,27.09,58,8.4,5,1.2,0,78,61,330,24,0,0,0,330,20,614,1912
46,68,47,29.99,27.06,55,4.1,3,-0.5,0,82,53,320,16,0,0,0,290,12,615,1910
44,71,40,29.91,27,55,9.8,6,2.9,0,83,58,310,26,0,0,0,310,22,616,1908
47,70,48,29.9,26.98,57,8.1,5,2.2,0,85,54,300,26,0,0,0,290,23,617,1906
46,72,40,29.91,27,57,5,7,4.6,0,86,58,280,16,0,0,0,320,13,619,1905
47,75,37,29.92,27.03,59,5.4,10,8,0,89,60,170,16,0,0,0,150,13,620,1903
57,74,58,29.93,27.03,63,8.1,9,7.3,0,85,63,140,37,0.05,0,0,140,28,621,1901
59,73,69,29.85,26.94,63,4.5,8,6.7,0,82,63,320,21,0.01,0,0,320,17,622,1859
55,75,54,29.8,26.9,62,5.3,10,9.1,0,87,62,30,21,0,0,0,20,17,623,1857
50,77,40,29.75,26.87,62,13.7,12,11.5,0,90,64,160,37,0,0,0,150,26,624,1855
44,74,36,29.75,26.87,58,6.6,9,8.8,0,86,61,330,18,T,0,0,340,16,625,1854
46,66,56,29.67,26.77,54,7.5,1,1.2,0,76,56,300,37,T,0,0,300,29,626,1852
37,59,49,29.99,27.06,48,8.1,0,-5.4,6,67,50,280,24,T,0,0,310,18,627,1850
31,60,37,30.06,27.09,46,7.9,0,-4,5,74,46,150,23,0,0,0,170,17,629,1848
27,70,23,29.73,26.8,49,14.5,5,6.4,0,88,51,170,37,0,0,0,170,28,630,1846
36,65,36,29.63,26.75,50,10.6,0,1.8,0,73,56,300,43,0,0,0,300,35,631,1844
41,61,51,29.75,26.83,50,7.4,0,-1.9,4,68,53,310,25,0,0,0,320,20,632,1843
39,62,44,29.91,26.98,50,2.6,0,-0.5,3,73,50,20,17,0,0,0,40,10,633,1841
44,55,71,29.81,26.87,49,5.4,0,-7.1,10,59,50,80,22,0.23,0,0,80,20,634,1839
43,49,84,29.73,26.78,45,8,0,-12.7,16,54,44,300,25,0.3,0,0,300,21,635,1837
43,50,84,29.83,26.88,46,7.2,0,-11.3,15,59,41,80,28,0.18,0,0,120,21,637,1835
37,50,61,30.07,27.08,44,7.7,0,-10.9,15,61,39,260,24,0,0,0,310,17,638,1833
37,63,41,29.94,26.98,49,13.3,0,2.5,2,72,53,150,30,0.01,0,0,140,23,639,1832
43,59,65,29.76,26.84,51,8.3,0,-1.1,6,69,49,150,25,0.05,0,0,150,18,640,1830
44,56,65,29.86,26.93,50,8,0,-3.7,9,64,48,310,33,0.13,0,0,300,30,641,1828
38,48,76,30.24,27.21,43,3,0,1.3,17,59,37,120,15,0,0,0,120,13,720,1736
37,48,69,29.9,26.92,42,9.6,0,1.7,17,57,38,140,32,0.02,0,0,140,25,722,1735
28,38,70,30.03,27.03,33,5.5,0,-7.9,27,45,30,300,23,0.01,0,T,310,18,723,1733
25,38,65,30.11,27.09,32,5.4,0,-7.4,27,44,32,280,24,0,0,0,300,18,724,1732
26,34,73,30.29,27.25,32,7.8,0,-11,31,42,25,120,18,0.17,0,0,120,16,726,1731
38,41,92,30.37,27.32,40,1.8,0,-3.6,24,46,36,140,14,0.01,0,0,140,10,727,1730
42,50,77,30.08,27.07,46,8.9,0,5.9,15,60,40,130,30,0.03,0,0,120,22,728,1728
34,43,70,30.11,27.12,39,3.5,0,-0.7,22,50,36,300,16,0,0,0,300,13,730,1727
32,45,64,30.18,27.16,39,5,0,1.7,20,56,34,140,15,0,0,0,160,13,731,1726
34,47,67,30.19,27.19,40,3.2,0,4.2,18,59,35,150,16,0,0,0,140,13,732,1725
36,45,75,30.29,27.27,40,1.8,0,2.6,20,55,34,130,16,0,0,0,140,13,733,1724
34,45,65,30.36,27.34,40,3.9,0,3,20,54,36,150,18,0,0,0,140,15,735,1723
36,47,73,30.33,27.31,41,4.7,0,5.5,18,57,36,320,24,T,0,0,310,21,736,1722
33,43,72,30.04,27.02,38,6.7,0,1.9,22,51,34,270,17,0,0,0,300,14,737,1721
28,37,70,29.82,26.81,34,5.4,0,-3.6,28,46,28,330,18,0.01,0,0,310,15,739,1720
32,37,82,29.61,26.65,35,6.6,0,-3.2,28,42,32,200,25,0.4,0,2,170,20,740,1719
29,42,64,30.02,27.03,36,6.9,0,2.2,23,50,34,120,17,0,0,0,130,15,741,1718
31,38,74,30.02,27.01,35,4.9,0,-1.3,27,43,32,130,16,0,0,0,130,14,743,1717
40,45,87,29.89,26.91,42,7.2,0,6.1,20,51,38,130,18,0.42,0,0,120,14,744,1716
31,39,70,29.92,26.95,37,12.2,0,0.5,26,48,30,310,31,0.42,0,0,300,26,745,1716
17,32,58,30.4,27.36,26,3.7,0,-6,33,40,24,290,16,0,0,0,280,12,746,1715
20,31,71,30.62,27.51,26,1.2,0,-6.6,34,39,22,190,10,0,0,0,190,9,748,1714
22,31,75,30.47,27.37,27,3.3,0,-6.2,34,38,23,150,13,0,0,0,150,10,749,1714
24,32,78,30.34,27.27,28,2.3,0,-4.8,33,40,23,300,10,0,0,0,310,9,750,1713
26,35,74,30.44,27.37,31,3.5,0,-1.4,30,46,24,140,14,0,0,0,140,12,751,1712
28,37,76,30.35,27.29,32,1.8,0,1,28,46,27,140,15,0,0,0,140,13,752,1712
28,36,78,30.17,27.13,31,2.1,0,0.4,29,44,27,130,8,0,0,0,130,7,754,1711
30,38,80,30.16,27.13,33,1.6,0,2.8,27,47,28,290,9,0,0,0,290,8,755,1711
30,39,80,30.3,27.26,33,2.3,0,4.2,26,49,28,160,12,0,0,0,160,9,756,1710
34,38,86,30.35,27.29,36,0.9,0,3.5,27,44,32,300,8,T,0,0,320,6,757,1710
39,47,82,30.15,27.12,42,7.1,0,12.9,18,56,37,120,18,0.17,0,0,120,15,758,1710
32,41,66,29.8,26.83,39,8.6,0,7.2,24,54,27,330,33,0.06,0,T,340,28,759,1709
20,27,75,29.92,26.9,25,7.4,0,-6.4,38,34,19,10,22,T,0,T,340,18,800,1709
13,19,76,30.17,27.1,18,4,0,-14.1,46,22,15,160,16,0.01,0,0.1,160,14,801,1709
9,19,66,30.24,27.14,16,2.6,0,-13.8,46,24,14,180,14,0,0,0,140,8,802,1709
9,21,62,30.12,27.02,18,10.4,0,-11.5,44,26,15,150,25,T,0,T,150,21,803,1708
11,13,81,,26.95,15,9.8,0,-19.2,52,24,2,300,22,0.15,1,2.3,300,20,804,1708
-4,3,70,30.44,27.29,2,5.8,0,-29,62,11,-6,350,18,0,2,0,340,15,805,1708
0,4,73,30.68,27.48,5,3.2,0,-27.7,61,14,-7,170,12,0,2,0,170,9,806,1708
5,10,80,30.59,27.42,9,2.8,0,-21.5,55,15,4,130,13,0,2,0,130,10,807,1708
12,18,75,30.64,27.5,17,3.9,0,-13.2,47,24,12,120,17,0,2,0,130,14,808,1708
11,16,78,30.48,27.34,15,2.5,0,-15,49,23,9,120,12,0,2,0,140,9,809,1708
18,20,81,30.36,27.35,21,2.8,0,-10.8,45,28,11,,,T,2,T,290,7,810,1709
23,28,83,30.61,27.5,26,2.1,0,-2.6,37,36,20,150,14,0,1,0,150,10,810,1709
23,28,87,30.55,27.45,25,1.5,0,-2.5,37,34,21,280,8,0,1,0,340,7,811,1709
22,25,86,30.57,27.47,24,1.4,0,-5.3,40,30,19,190,9,T,1,T,150,7,812,1709
20,23,85,30.45,27.34,22,3,0,-7.2,42,27,19,270,13,0,1,0,260,7,813,1710
19,24,86,30.09,27,22,3.9,0,-6.1,41,26,21,320,12,T,1,T,300,9,813,1710
17,24,76,30.01,26.96,22,8.1,0,-6,41,32,15,300,32,0,1,0,300,25,814,1710
16,21,80,30.04,26.96,20,3.3,0,-8.9,44,31,11,260,16,0.2,1,2.3,120,13,814,1711
23,26,90,30.04,27,25,4.2,0,-3.8,39,30,21,270,15,0.02,3,0.2,320,10,815,1711
29,32,90,30.29,27.24,31,1.6,0,2.3,33,38,26,270,8,T,2,0,270,7,815,1712
34,38,91,30.36,27.31,35,3.4,0,8.3,27,42,33,300,32,0.05,1,0,320,25,816,1712
25,32,81,30.56,27.49,29,3.7,0,2.4,33,40,23,310,23,0,T,0,310,18,816,1713
22,28,84,30.62,27.51,25,2.3,0,-1.6,37,37,18,190,14,0,T,0,170,10,817,1714
20,28,85,30.57,27.46,23,1,0,-1.6,37,37,18,230,9,0,T,0,300,7,817,1714
18,24,87,30.44,27.32,20,2.3,0,-5.6,41,32,15,280,13,0,T,0,280,10,817,1715
20,26,86,30.4,27.31,22,4.1,0,-3.6,39,36,15,320,21,0,T,0,320,17,818,1716
22,28,82,30.44,27.35,25,2.9,0,-1.6,37,39,17,140,14,0,T,0,150,10,818,1716
24,28,84,30.39,27.31,26,2,0,-1.6,37,36,20,180,12,T,T,T,170,9,818,1717
26,30,90,30.33,27.27,28,2,0,0.4,35,36,24,310,9,0,T,T,300,8,818,1718
25,30,90,30.45,27.37,27,1.3,0,0.3,35,39,20,120,9,0,T,0,110,7,818,1719
24,30,87,30.38,27.29,26,2,0,0.2,35,37,22,280,8,0,T,0,290,8,818,1720
25,28,94,30.1,27.04,26,3.7,0,-1.9,37,33,22,330,13,T,T,T,330,10,818,1721
17,24,75,30.36,27.29,22,5.8,0,-5.9,41,33,15,310,24,0,T,0,310,20,818,1722
14,25,67,30.55,27.45,20,3.7,0,-5,40,35,15,320,15,0,T,0,320,13,818,1723
15,27,65,30.49,27.39,22,3.9,0,-3.1,38,37,17,230,13,0,0,0,180,10,818,1724
20,27,71,30.25,27.19,25,1.5,0,-3.2,38,33,21,150,9,0.02,0,0.3,80,7,818,1725
29,34,91,30.13,27.08,31,3.9,0,3.7,31,41,27,120,25,0.22,2,2.6,120,20,818,1726
30,36,81,30.02,27.01,33,5.8,0,5.6,29,41,30,310,35,0.05,2,0.1,320,23,818,1727
31,38,75,30.09,27.08,35,5.2,0,7.5,27,43,33,140,18,0,T,0,140,13,817,1728
33,46,65,29.85,26.86,39,11.6,0,15.4,19,54,38,300,32,T,T,0,300,25,817,1729
29,39,74,30.17,27.17,34,8.7,0,8.3,26,43,34,270,32,0.02,0,T,290,24,817,1731
32,40,69,30.46,27.43,37,8.9,0,9.2,25,48,32,340,25,0,0,0,330,18,816,1732
29,38,79,30.66,27.58,33,3.4,0,7.1,27,48,28,330,12,0,0,0,320,9,816,1733
28,35,86,30.59,27.52,31,1.2,0,4,30,45,25,280,9,0,0,0,280,8,815,1734
28,34,84,30.56,27.47,30,1.4,0,2.9,31,44,24,130,10,0,0,0,130,8,815,1735
26,31,85,30.45,27.37,29,2.3,0,-0.3,34,38,24,290,12,0,0,0,130,9,814,1737
25,27,92,30.46,27.37,26,2.3,0,-4.4,38,32,22,280,12,0,0,0,270,9,814,1738
25,27,94,30.37,27.29,26,3.3,0,-4.5,38,29,25,320,15,T,0,T,330,12,813,1739
25,28,89,30.55,27.47,27,3.6,0,-3.6,37,31,25,130,16,0,0,T,140,14,812,1740
25,27,93,30.53,27.42,26,3.4,0,-4.8,38,29,24,330,12,T,0,T,320,9,812,1742
24,26,95,30.37,27.28,25,4.6,0,-5.9,39,27,24,320,14,T,0,T,320,12,811,1743
25,28,88,30.57,27.48,26,5.6,0,-4,37,30,26,150,15,T,0,T,150,13,810,1744
23,25,92,30.7,27.58,24,3,0,-7.2,40,27,23,150,13,0.01,0,0.1,160,10,809,1746
22,24,92,30.58,27.45,23,2,0,-8.3,41,25,22,320,10,T,T,T,320,9,808,1747
22,24,93,30.36,27.26,23,2.5,0,-8.4,41,26,22,300,9,T,0,T,310,8,808,1748
22,24,93,30.33,27.26,23,3.3,0,-8.6,41,26,22,150,16,T,0,T,160,13,807,1750
23,28,85,30.4,27.31,26,4,0,-4.7,37,30,25,150,16,0,0,0,150,13,806,1751
30,33,94,29.97,26.91,31,6.7,0,0.1,32,37,29,330,21,0.48,0,0.1,320,17,805,1752
29,37,74,29.85,26.85,34,6.6,0,3.9,28,43,30,330,20,T,0,T,330,17,804,1754
26,32,82,29.98,26.96,30,4.4,0,-1.2,33,39,25,310,23,0.01,0,0.1,310,18,803,1755
26,34,78,30.11,27.08,31,4.3,0,0.6,31,40,28,290,16,0,T,T,300,14,802,1756
20,35,55,29.99,26.95,29,10.7,0,1.4,30,42,28,140,23,0,0,0,140,18,801,1758
26,33,79,29.91,26.9,30,8,0,-0.8,32,37,28,310,20,0.04,T,0.5,300,16,759,1759
16,25,70,30.15,27.1,22,4.9,0,-8.9,40,29,20,300,17,0,T,0,340,14,758,1800
16,21,81,30.27,27.18,19,5.5,0,-13.1,44,25,17,160,16,0.03,0,0.8,160,14,757,1802
13,20,77,30.08,26.98,18,13.2,0,-14.3,45,23,16,150,25,0.03,T,0.4,150,21,756,1803
23,27,91,29.88,26.83,25,4.8,0,-7.6,38,35,19,130,23,0.2,2,2.5,130,20,755,1804
32,34,93,29.89,26.89,33,5.2,0,-0.8,31,38,29,120,22,0.37,2,T,120,18,753,1806
34,40,84,30.01,27.01,37,3.5,0,5,25,47,33,130,17,0.02,T,0,120,14,752,1807
31,38,83,30.2,27.16,34,2.1,0,2.8,27,50,26,140,10,0,0,0,110,8,751,1809
32,41,72,30.17,27.14,37,5.8,0,5.6,24,50,31,350,20,T,0,0,360,15,749,1810
40,42,95,30,27,41,9.2,0,6.3,23,45,39,140,24,0.49,0,0,130,20,748,1811
37,45,76,30.05,27.06,41,7.5,0,9.1,20,52,38,320,24,0.02,0,0,340,20,747,1813
39,43,90,29.98,26.98,41,10.1,0,6.8,22,46,40,120,24,0.61,0,0,120,20,745,1814
38,48,75,29.86,26.87,42,10.8,0,11.6,17,56,40,120,33,0.19,0,0,120,26,744,1815
26,47,50,29.97,27.01,37,11.7,0,10.3,18,56,37,290,39,0.01,0,0,290,26,742,1817
25,48,45,29.94,26.95,37,9.6,0,11,17,57,38,250,39,T,0,0,280,29,741,1818
33,44,64,29.99,26.99,39,9.8,0,6.7,21,51,36,140,26,T,0,0,310,22,739,1819
26,40,67,30.01,27.03,33,12.5,0,2.5,25,50,29,330,43,0.05,0,T,340,33,738,1821
28,37,75,30.22,27.18,33,4.7,0,-0.8,28,44,29,320,17,0.02,0,T,310,13,736,1822
29,41,66,30.1,27.08,35,4.7,0,2.9,24,50,31,310,23,0,0,0,310,18,735,1823
28,39,65,30.03,27.03,34,6.5,0,0.6,26,46,31,320,17,0,0,0,310,14,733,1825
31,44,61,30,27,39,5.2,0,5.3,21,54,33,120,15,0,0,0,130,13,732,1826
34,47,61,30.03,27.05,42,3.1,0,8,18,59,35,350,14,T,0,0,360,10,730,1827
38,49,70,30.03,27.05,43,5.9,0,9.7,16,59,39,280,18,0,0,0,300,15,728,1828
33,47,63,29.93,26.93,40,4.3,0,7.4,18,59,34,140,18,0,0,0,140,14,727,1830
40,46,83,29.68,26.72,42,4.2,0,6.1,19,49,42,160,16,0.14,0,0,160,14,725,1831
39,46,74,29.59,26.62,43,6.9,0,5.8,19,55,37,110,23,T,0,0,80,15,723,1832
38,43,84,29.6,26.67,41,4.1,0,2.6,22,47,38,340,20,0.03,0,0,330,17,722,1834
40,47,80,29.87,26.9,43,10,0,6.5,18,53,41,160,37,0.45,0,0,160,24,720,1835
42,48,83,29.94,26.97,45,8.2,0,7.2,17,51,44,300,29,0.29,0,0,310,24,718,1836
38,49,71,30.02,27.03,43,4.3,0,7.9,16,57,40,20,16,0,0,0,130,13,717,1837
37,52,58,29.93,26.95,45,13.3,0,10.6,13,59,44,130,29,0.06,0,0,150,23,715,1839
39,52,63,29.86,26.93,46,8.7,0,10.3,13,60,44,290,35,0.26,0,0,320,28,713,1840
34,46,63,30.2,27.21,40,6.8,0,4,19,54,38,310,24,0,0,0,320,18,712,1841
31,47,53,30.24,27.21,41,11.1,0,4.7,18,59,35,150,26,0,0,0,150,23,710,1843
42,51,71,30.07,27.09,47,11.7,0,8.4,14,55,47,110,22,0.16,0,0,120,17,708,1844
41,47,83,29.98,27.02,43,12,0,4.1,18,53,40,300,31,0.28,0,0,300,25,706,1845
31,44,67,30.38,27.35,38,9.8,0,0.8,21,54,34,320,29,T,0,0,330,23,705,1846
28,43,61,30.36,27.32,36,2.8,0,-0.4,22,55,30,280,13,0,0,0,360,9,703,1847
31,46,59,30.08,27.08,38,5.1,0,2.3,19,57,34,290,16,0,0,0,140,12,701,1849
33,46,65,30.1,27.11,40,4.6,0,2,19,55,37,330,23,0.01,0,0,330,18,659,1850
25,45,50,30.39,27.37,37,4,0,0.8,20,59,30,130,14,0,0,0,130,12,657,1851
26,54,35,30.11,27.1,42,8.1,0,9.5,11,69,39,120,18,0,0,0,120,16,656,1852
24,47,49,29.92,26.97,36,20.3,0,2.3,18,59,34,300,52,0.01,0,T,300,41,654,1854
22,37,55,30.2,27.17,31,7.4,0,-8,28,48,26,330,22,0,0,0,300,17,652,1855
21,44,42,30.11,27.08,35,8.5,0,-1.2,21,56,31,130,23,0,0,0,130,18,650,1856
19,41,43,30.11,27.11,34,11.3,0,-4.4,24,49,32,320,30,0,0,0,310,25,649,1857
15,37,45,30.17,27.13,29,5,0,-8.6,28,49,24,330,18,0,0,0,330,15,647,1858
17,38,47,30.23,27.19,30,4.5,0,-7.9,27,51,25,330,17,0,0,0,300,13,645,1900
