DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,Sunrise,Sunset
16,32,58,30.35,26,26,5.6,0,-9.8,33,50,14,350,22,0,0,,330,16,622,1657
17,31,58,30.38,26.01,27,2.8,0,-10.5,34,49,12,200,10,T,0,,280,10,624,1655
17,38,54,30.26,25.93,28,3.3,0,-3.1,27,57,19,210,12,0,0,,280,9,625,1654
20,40,48,30.2,25.89,32,3.1,0,-0.8,25,57,23,230,25,0,0,,220,18,626,1652
31,45,57,30.23,25.96,39,6.3,0,4.5,20,62,28,220,22,0,0,,230,15,627,1651
35,45,73,30.23,25.94,39,3.6,0,4.9,20,66,23,280,21,T,0,,290,15,629,1650
28,35,64,30.21,25.93,35,7.8,0,-4.8,30,51,19,310,24,0,0,,280,18,630,1648
15,31,61,30.47,26.09,24,4.5,0,-8.4,34,48,13,280,16,0,0,,270,13,631,1647
12,30,53,30.32,25.94,23,6.9,0,-9,35,49,10,60,22,0,0,,60,17,633,1646
21,30,72,29.8,25.51,27,3.9,0,-8.7,35,47,13,250,26,0.19,0,,250,22,634,1644
21,23,79,29.8,25.51,25,8.8,0,-15.3,42,35,11,280,25,0,0,,280,20,635,1643
20,21,85,29.89,25.56,23,3.3,0,-17,44,33,8,140,10,0.12,0,,130,8,637,1642
29,32,89,29.97,25.67,30,2.1,0,-5.6,33,38,26,270,8,0.02,0,,270,7,638,1640
23,29,81,30.27,25.92,27,4.6,0,-8.2,36,38,19,210,16,0,0,,210,14,639,1639
21,30,77,30.39,26.01,25,2.4,0,-6.8,35,42,17,100,12,0,0,,130,9,640,1638
23,32,73,30.43,26.05,28,5.8,0,-4.4,33,44,19,40,20,0,0,,50,17,642,1637
21,34,70,30.26,25.91,27,2.6,0,-2,31,49,18,60,9,0,0,,60,7,643,1636
21,32,65,29.85,25.56,28,6.5,0,-3.6,33,49,15,220,38,0,0,,220,30,644,1635
22,34,59,29.81,25.56,31,10.6,0,-1.2,31,44,23,230,41,T,0,,220,31,646,1634
25,39,60,29.87,25.61,33,12.1,0,4.2,26,50,27,250,31,0,0,,260,25,647,1633
24,34,66,29.97,25.69,31,7.7,0,-0.4,31,47,21,210,28,0,0,,220,22,648,1632
20,30,68,30.19,25.87,26,8.3,0,-4,35,46,13,230,23,0,0,,260,17,650,1631
20,25,75,30.24,25.87,25,1.4,0,-8.6,40,38,12,50,12,0,0,,60,8,651,1630
29,41,67,29.82,25.56,35,10.3,0,7.8,24,54,28,210,40,0.01,0,,200,31,652,1629
20,21,79,29.66,25.4,24,8.7,0,-11.7,44,35,6,220,33,0.1,0,,210,24,653,1628
15,23,76,29.88,25.55,19,5,0,-9.3,42,34,11,190,25,T,0,,200,20,655,1627
17,24,78,29.97,25.63,21,1.9,0,-7.9,41,38,9,280,9,0,0,,280,8,656,1627
25,29,81,30.06,25.73,28,5.1,0,-2.4,36,41,16,160,21,0.02,0,,170,16,657,1626
32,42,68,29.99,25.72,37,9.1,0,11,23,50,34,170,35,0,0,,180,25,659,1625
22,45,43,29.79,25.56,34,6.4,0,14.4,20,55,34,160,24,0,0,,160,21,700,1624
30,42,65,29.84,25.61,36,9.4,0,11.8,23,49,35,240,29,T,0,,210,23,701,1624
20,30,64,30.32,26,28,8.5,0,0.2,35,42,18,250,36,T,0,,250,25,702,1623
20,32,67,30.59,26.19,26,5.1,0,2.6,33,45,18,40,21,0,0,,50,17,703,1623
23,34,73,30.38,26.01,28,1.8,0,5.1,31,46,22,120,8,0,0,,170,7,705,1622
30,37,78,30.4,26.07,33,2.2,0,8.5,28,51,22,210,13,0.01,0,,350,8,706,1622
27,34,87,30.31,25.97,29,2.4,0,5.8,31,46,22,280,14,0,0,,280,13,707,1621
23,30,70,30.41,26.05,29,10.4,0,2.2,35,40,20,310,40,0.01,0,,310,31,708,1621
18,30,69,30.57,26.18,24,5.4,0,2.6,35,44,16,330,20,0,0,,330,15,709,1620
15,24,66,30.32,25.94,22,8.7,0,-3.1,41,37,11,340,32,0,0,,340,23,710,1620
12,23,72,30.44,26.02,17,3,0,-3.7,42,40,5,150,12,0,0,,150,10,711,1620
12,23,69,30.45,26.04,19,9.4,0,-3.4,42,40,6,330,33,T,0,,320,29,712,1620
9,20,72,30.53,26.1,15,2.6,0,-6,45,36,3,270,12,0,0,,280,10,713,1619
10,25,67,30.49,26.07,17,1.5,0,-0.7,40,44,6,180,10,0,0,,180,8,714,1619
13,27,69,30.39,25.99,19,1,0,1.5,38,46,7,120,14,0,0,,120,12,715,1619
13,23,77,30.44,26.03,17,3,0,-2.2,42,42,4,290,8,0,0,,280,7,716,1619
12,25,72,30.47,26.05,18,1.3,0,0.1,40,45,5,280,8,0,0,,350,8,717,1619
12,24,69,30.24,25.85,18,3.5,0,-0.7,41,42,6,100,13,0,0,,100,10,718,1619
13,24,66,29.98,25.63,20,2.4,0,-0.5,41,40,7,290,13,0,0,,290,10,719,1619
18,26,72,30,25.68,23,6.6,0,1.7,39,40,12,310,20,T,0,,310,15,720,1619
9,17,84,30.15,25.76,12,1.2,0,-7.1,48,31,2,140,9,0,0,,340,8,721,1619
14,23,75,30.24,25.84,19,2.3,0,-0.9,42,38,7,280,9,0,T,,290,8,721,1620
23,26,85,30.34,25.97,26,1.1,0,2.3,39,37,14,30,9,0.01,T,,30,8,722,1620
17,24,88,30.61,26.18,19,1.9,0,0.4,41,38,10,20,10,0,0,,360,8,723,1620
17,27,79,30.5,26.1,21,3.9,0,3.5,38,44,9,,,0,0,,80,10,724,1620
,,,,,,,,,,,,,,0,0,,,,724,1621
,27,78,,26.07,,4,0,3.7,38,44,9,20,9,0,0,,20,9,725,1621
14,25,74,30.32,25.92,19,3,0,1.7,40,44,5,280,13,0,0,,250,12,725,1622
10,21,68,30.4,26,17,7.6,0,-2.2,44,37,5,340,23,0,T,,340,18,726,1622
2,12,74,30.67,26.18,8,2.6,0,-11.2,53,31,-8,270,9,0,0,,280,9,726,1623
3,17,65,30.75,26.25,10,1.3,0,-6.1,48,37,-4,270,8,0,0,,280,8,727,1623
6,23,61,30.71,26.24,15,1.3,0,-0.1,42,43,3,250,8,0,0,,250,8,727,1624
9,23,66,30.44,26.02,17,3.6,0,-0.2,42,42,4,250,16,0,0,,250,13,728,1624
18,23,75,30.35,25.97,22,2.5,0,-0.2,42,39,7,90,12,0,0,,90,9,728,1625
27,33,76,30.3,25.96,31,2.5,0,9.8,32,45,20,220,14,0.02,0,,150,10,728,1626
37,42,85,30.12,25.83,39,4.9,0,18.8,23,50,34,180,23,0.05,0,,180,17,729,1626
35,40,85,30.05,25.78,37,5.8,0,16.7,25,45,35,220,25,0.17,0,,220,20,729,1627
33,36,81,29.88,25.63,36,13.2,0,12.6,29,47,24,250,51,0.1,0,,250,38,729,1628
18,24,73,30.41,26.03,23,5.1,0,0.6,41,34,13,270,21,0,0,,260,15,729,1629
19,29,65,30.48,26.1,26,7.7,0,5.4,36,41,17,40,25,0,0,,50,21,729,1630
20,32,75,30.31,25.95,25,2.3,0,8.3,33,44,19,260,13,0,0,,250,12,729,1631
24,33,78,30.45,26.08,27,2.3,0,9.3,32,48,17,280,12,0,0,,280,10,729,1632
22,36,74,30.43,26.06,28,2.1,0,12.2,29,53,18,90,9,0,0,,90,8,729,1633
24,32,73,30.31,25.97,29,8,0,8.1,33,48,15,260,32,0,0,,250,25,729,1634
19,21,83,30.27,25.9,22,2.2,0,-3,44,33,9,270,15,T,0,,260,10,729,1635
22,29,74,30.41,26.05,26,6,0,4.9,36,41,17,290,17,0,0,,290,14,729,1636
,27,77,,,,0.9,0,2.8,38,42,12,270,7,0,0,,270,7,729,1637
,29,73,,25.99,,2.2,0,4.7,36,46,11,270,9,0,0,,100,8,729,1638
20,28,69,30.31,25.95,26,6,0,3.6,37,44,12,290,17,T,0,,270,14,728,1639
11,20,73,30.49,26.07,17,4.7,0,-4.5,45,35,4,40,16,0,0,,50,13,728,1640
8,19,70,30.48,26.04,14,2.9,0,-5.5,46,35,3,100,12,0,0,,270,9,728,1641
11,23,67,30.41,25.99,18,0.8,0,-1.6,42,40,5,260,7,0,0,,270,7,727,1642
13,32,55,30.07,25.72,24,3.5,0,7.3,33,49,14,190,24,0,0,,190,18,727,1644
10,19,61,29.94,25.63,19,7.2,0,-5.8,46,32,6,250,28,0,0,,250,22,726,1645
4,14,65,30.19,25.78,11,5,0,-10.9,51,29,-2,220,23,0,0,,230,17,726,1646
9,21,55,30.11,25.74,19,13.7,0,-3.9,44,36,5,210,40,0,0,,200,32,725,1647
26,31,84,29.95,25.64,30,5.8,0,6,34,36,26,200,18,0.66,0,,180,16,725,1649
31,38,79,29.79,25.53,35,7.8,0,12.9,27,42,33,200,29,0.05,0,,190,22,724,1650
33,34,91,29.76,25.5,34,5.9,0,8.9,31,38,30,160,22,0.65,0,,160,17,723,1651
27,33,73,29.63,25.4,32,13.1,0,7.8,32,41,25,240,37,T,0,,240,28,723,1652
25,29,86,29.93,25.63,28,4.9,0,3.7,36,38,20,160,15,0.18,0,,100,12,722,1654
24,29,86,29.95,25.64,26,3.7,0,3.7,36,40,17,280,9,T,0,,250,9,721,1655
26,27,92,30.24,25.88,28,3,0,1.6,38,34,19,30,10,0.67,0,,40,8,720,1656
31,37,85,30.33,25.99,33,5.9,0,11.5,28,46,28,230,26,T,0,,240,22,719,1658
26,31,76,30.25,25.92,31,6.8,0,5.5,34,44,18,280,26,0.16,0,,270,20,719,1659
15,22,78,30.59,26.16,19,1.6,0,-3.6,43,33,11,300,12,0,0,,300,10,718,1700
16,23,77,30.59,26.15,20,2.3,0,-2.7,42,36,10,280,8,0,0,,270,8,717,1702
22,31,68,30.23,25.87,28,2.4,0,5.2,34,43,19,210,13,0,0,,210,10,716,1703
26,35,73,30.08,25.77,31,7.4,0,9.2,30,45,24,230,33,T,0,,230,25,715,1704
24,33,79,30.11,25.79,28,2.2,0,7.1,32,44,21,30,9,0,0,,30,8,714,1706
26,32,78,30.15,25.84,30,6.7,0,6,33,43,21,280,35,0.03,0,,280,25,713,1707
19,28,74,30.4,26.02,24,3.1,0,1.9,37,38,18,280,13,0,0,,290,10,711,1708
19,27,73,30.34,25.96,24,7.8,0,0.7,38,39,15,40,20,0,0,,40,15,710,1710
22,29,74,30.33,25.97,26,7.9,0,2.6,36,41,16,50,20,0,0,,40,16,709,1711
20,30,73,30.31,25.95,25,4.5,0,3.5,35,43,17,50,14,0,0,,50,10,708,1713
20,29,70,30.18,25.83,26,8.3,0,2.3,36,41,16,30,21,0,0,,40,17,707,1714
22,33,66,30.06,25.76,29,7.8,0,6.2,32,40,26,40,22,0,0,,40,17,705,1715
31,36,84,30.29,25.97,33,1.4,0,9,29,40,31,210,10,T,0,,240,9,704,1717
34,38,93,30.33,25.99,35,1.2,0,10.8,27,44,31,300,12,0.06,0,,290,9,703,1718
32,39,83,30.11,25.81,34,2.1,0,11.6,26,52,26,90,10,0,0,,90,8,702,1719
29,36,80,30.04,25.75,33,5.7,0,8.4,29,45,27,290,17,0,0,,290,15,700,1721
22,34,70,29.95,25.65,28,6.1,0,6.2,31,44,23,160,17,0,0,,250,14,659,1722
23,35,67,29.86,25.58,30,5,0,7,30,45,25,280,18,0,0,,320,15,657,1723
22,32,71,29.93,25.64,28,8.7,0,3.7,33,40,24,280,35,T,0,,300,23,656,1725
18,31,63,30.21,25.87,25,8.5,0,2.5,34,40,21,310,24,0,0,,320,17,655,1726
21,28,76,30.36,25.98,26,1.6,0,-0.8,37,38,17,280,8,0,0,,270,8,653,1727
29,38,77,30.18,25.86,33,2.2,0,8.9,27,49,26,160,13,0,0,,160,9,652,1729
20,30,63,30.08,25.77,27,9.8,0,0.6,35,41,19,250,30,0,0,,300,24,650,1730
16,26,68,30.06,25.72,23,3.7,0,-3.6,39,37,14,200,16,0,0,,210,13,649,1731
28,32,81,30.03,25.72,31,2.3,0,2,33,41,22,250,15,0.02,0,,240,12,647,1733
36,45,76,30.18,25.89,40,11.2,0,14.7,20,56,34,250,39,0.01,0,,260,30,646,1734
29,41,61,30.12,25.84,36,16.4,0,10.4,24,55,27,260,41,0,0,,270,33,644,1735
17,31,65,30.31,25.96,25,5.7,0,0.1,34,43,19,240,20,0,0,,240,16,642,1737
22,37,58,30.06,25.74,30,6.9,0,5.7,28,55,18,240,49,T,0,,240,39,641,1738
16,29,59,30.05,25.76,25,21.1,0,-2.6,36,37,20,240,46,T,0,,240,37,639,1739
14,25,67,30.13,25.77,20,4.2,0,-7,40,33,16,210,18,0,0,,210,15,638,1741
12,29,54,29.94,25.62,23,5.8,0,-3.3,36,38,19,20,24,0,0,,50,14,636,1742
17,26,73,29.89,25.57,23,7.1,0,-6.7,39,41,10,170,35,0.02,0,,170,24,634,1743
18,30,64,29.8,25.53,25,13.6,0,-2.8,35,37,23,220,37,0.01,0,,200,31,633,1744
17,27,67,30.01,25.69,24,13.6,0,-6,38,34,20,280,39,0.04,0,,280,32,631,1746
18,29,66,30.42,26.03,25,7.1,0,-4.4,36,44,13,290,25,0,0,,290,22,629,1747
28,41,64,30.4,26.07,35,7.1,0,7.3,24,57,24,210,23,0,0,,220,17,628,1748
24,39,65,30.25,25.92,31,3,0,4.9,26,59,19,140,16,0,0,,140,12,626,1750
22,39,56,29.87,25.6,32,13.1,0,4.6,26,59,18,220,39,0.01,0,,210,31,624,1751
11,26,54,29.96,25.66,21,13.6,0,-8.7,39,33,19,300,35,0.01,0,,290,26,622,1752
14,31,57,30.35,25.98,24,5.9,0,-4.1,34,46,15,300,21,0,0,,300,18,621,1753
18,36,57,30.49,26.12,28,4.4,0,0.6,29,57,15,90,16,0,0,,80,13,619,1755
20,41,52,30.25,25.93,32,4.4,0,5.3,24,64,18,130,20,0,0,,40,15,617,1756
21,44,48,29.87,25.63,33,5.1,0,8,21,63,24,190,32,0,0,,180,26,615,1757
23,38,55,29.72,25.5,32,14.5,0,1.6,27,49,27,200,51,T,0,,200,40,614,1758
24,39,55,29.71,25.46,34,12.6,0,2.4,26,50,27,190,37,0.05,0,,180,29,612,1800
27,37,74,29.69,25.45,32,11.2,0,0.1,28,44,30,220,39,0.09,0,,180,29,610,1801
33,36,92,29.94,25.66,34,3.6,0,-1.2,29,43,29,50,9,0.18,0,,40,8,608,1802
39,46,78,29.85,25.61,42,11.5,0,8.5,19,54,38,190,30,0.13,0,,170,25,607,1803
33,39,83,29.64,25.42,36,8.7,0,1.3,26,44,34,210,39,0.23,0,,210,29,605,1804
21,34,59,29.51,25.3,29,7.1,0,-4,31,43,25,220,33,0,0,,220,25,603,1806
22,33,66,29.52,25.3,28,12.2,0,-5.2,32,42,23,260,28,0,0,,260,22,601,1807
16,27,66,29.9,25.59,24,7,0,-11.4,38,39,15,210,23,0,0,,210,17,559,1808
33,39,79,29.94,25.66,36,8.2,0,0.4,26,49,29,210,23,0.26,0,,220,21,558,1809
34,48,62,29.85,25.62,41,11.4,0,9.1,17,59,36,160,35,0,0,,170,26,556,1811
30,42,67,29.81,25.57,37,8.8,0,3,23,49,34,230,29,0.03,0,,230,23,554,1812
26,37,66,29.93,25.66,33,6.8,0,-2.2,28,48,26,180,29,T,0,,210,23,552,1813
27,46,48,29.81,25.58,38,9.2,0,6.6,19,59,33,330,23,0,0,,330,17,550,1814
27,43,55,29.65,25.45,37,7.4,0,3.4,22,59,26,220,29,T,0,,210,23,549,1815
25,39,58,29.79,25.56,33,10.9,0,-0.7,26,50,27,220,35,0.01,0,,220,25,547,1816
30,38,67,29.84,25.59,36,10,0,-1.9,27,50,26,160,37,0.03,0,,160,30,545,1818
28,42,64,29.86,25.61,35,9.4,0,2,23,51,33,190,37,0.02,0,,200,29,543,1819
31,44,61,29.86,25.62,38,13,0,3.8,21,52,36,190,39,0.01,0,,190,32,541,1820
37,50,61,29.74,25.53,43,14.5,0,9.7,15,59,40,200,43,0.04,0,,190,33,540,1821
28,47,54,29.53,25.35,37,17.4,0,6.6,18,62,31,160,52,T,0,,160,41,538,1822
20,33,60,30.02,25.74,29,12.9,0,-7.6,32,44,21,240,33,T,0,,250,26,536,1824
19,33,61,30.27,25.93,28,4.8,0,-7.7,32,48,18,190,14,0,0,,30,10,534,1825
22,45,44,29.89,25.63,36,9.7,0,4.2,20,67,23,160,37,0,0,,170,25,532,1826
25,32,75,29.94,25.68,29,12.2,0,-9,33,42,22,250,32,0.2,0,,280,26,531,1827
18,30,61,30.03,25.71,26,7.4,0,-11.1,35,42,18,330,21,0,0,,310,17,529,1828
17,31,62,30.2,25.87,26,7.1,0,-10.2,34,43,19,180,25,0,0,,180,21,527,1830
,39,48,,25.88,,6.5,0,-2.4,26,58,19,50,20,0,0,,40,14,525,1831
,47,43,,25.79,,6,0,5.5,18,68,25,110,24,0,0,,40,16,524,1832
20,48,40,29.94,25.71,37,5.1,0,6.3,17,66,29,30,24,0,0,,40,17,522,1833
22,48,38,29.74,25.55,38,6.1,0,6.2,17,65,31,270,22,0,0,,270,18,520,1834
31,44,60,29.65,25.45,38,10.5,0,2,21,52,35,200,31,0.01,0,,200,25,519,1836
24,38,59,29.79,25.54,33,9,0,-4.2,27,52,24,150,32,0.01,0,,160,28,517,1837
28,40,66,29.71,25.48,35,6.4,0,-2.4,25,54,26,110,29,0.17,0,,100,23,515,1838
28,44,57,29.89,25.65,37,13.7,0,1.5,21,58,29,310,35,0.03,0,,310,28,513,1839
24,45,52,30.12,25.84,35,6.7,0,2.3,20,60,30,230,21,0,0,,250,17,512,1840
39,45,84,30.1,25.84,42,6,0,2,20,53,37,270,29,0.23,0,,270,23,510,1841
35,43,77,30.09,25.81,39,6.6,0,-0.2,22,57,29,230,39,0.03,0,,240,28,508,1843
33,44,68,30.04,25.77,39,5.5,0,0.6,21,58,30,240,28,0.07,0,,240,22,507,1844
45,50,83,30.12,25.86,47,3.9,0,6.4,15,58,42,240,18,0.07,0,,210,15,505,1845
40,55,61,30.14,25.89,47,7,0,11.1,10,74,36,200,28,0,0,,250,18,504,1846
39,56,57,30.06,25.84,47,2.9,0,11.9,9,77,35,10,15,0,0,,20,12,502,1847
40,62,49,29.94,25.76,50,3.6,0,17.6,3,83,41,130,18,0,0,,240,10,500,1849
40,60,54,29.89,25.71,50,5.3,0,15.4,5,82,38,200,45,T,0,,220,36,459,1850
38,58,50,29.85,25.68,49,8.1,0,13.1,7,76,39,200,29,0,0,,200,23,457,1851
41,53,70,29.8,25.62,47,5.5,0,7.8,12,62,43,170,23,0.28,0,,180,17,456,1852
37,42,73,29.73,25.53,41,13.5,0,-3.5,23,52,32,240,39,0.57,0,,240,31,454,1853
27,41,59,30.21,25.91,35,6.6,0,-4.8,24,53,29,230,21,0,0,,240,15,453,1855
33,47,60,30.15,25.87,40,4.8,0,0.9,18,59,35,320,17,0,0,,320,14,451,1856
35,46,64,30.02,25.77,42,3.9,0,-0.4,19,64,28,230,16,0,0,,140,10,450,1857
36,50,55,29.78,25.59,44,14,0,3.3,15,64,36,250,40,0.04,0,,250,32,449,1858
24,44,52,29.86,25.63,35,8.8,0,-3,21,60,28,270,32,0,0,,280,25,447,1859
25,39,53,29.88,25.63,35,6.7,0,-8.3,26,55,23,170,26,0,0,,170,21,446,1900
37,50,68,29.78,25.58,43,10.6,0,2.3,15,59,40,260,39,0.3,0,,240,30,444,1901
32,40,74,30.09,25.82,36,7.7,0,-8,25,50,30,290,32,0.04,0,,300,25,443,1903
25,40,61,30.38,26.05,33,6.3,0,-8.3,25,53,26,290,20,0,0,,290,16,442,1904
28,43,58,30.37,26.05,36,3.3,0,-5.6,22,61,24,130,14,0,0,,110,10,440,1905
30,49,54,30.26,25.98,40,3.6,0,0.1,16,68,29,220,16,T,0,,270,9,439,1906
32,56,46,30.06,25.84,45,4.2,0,6.8,9,76,35,270,16,0,0,,270,14,438,1907
33,56,45,29.95,25.76,45,11,0,6.5,9,73,38,290,33,0,0,,310,25,437,1908
14,43,34,30.18,25.9,33,6.8,0,-6.8,22,61,25,280,22,0,0,,280,17,436,1909
22,45,44,30.18,25.9,36,4,0,-5.1,20,64,25,180,15,0,0,,190,10,434,1911
27,51,44,30.22,25.96,41,4,0,0.6,14,73,29,210,13,0,0,,40,9,433,1912
29,58,39,30.17,25.94,45,6.3,0,7.3,7,80,36,50,20,0,0,,40,15,432,1913
,60,34,,25.83,,9.5,0,9,5,82,37,40,24,0,0,,50,18,431,1914
,68,36,,25.74,,6.9,3,16.8,0,86,50,300,18,0,0,,300,14,430,1915
30,64,31,29.88,25.73,47,8.8,0,12.5,1,80,47,260,22,0,0,,220,17,429,1916
27,49,39,29.86,25.66,41,6.8,0,-2.7,16,60,38,220,21,T,0,,240,17,428,1917
17,47,37,30,25.76,35,7.1,0,-5,18,65,28,270,23,0,0,,270,18,427,1918
23,49,36,30.03,25.79,40,3,0,-3.2,16,71,27,130,18,0,0,,160,15,426,1919
39,61,47,29.99,25.8,49,3.8,0,8.5,4,78,43,170,20,T,0,,180,15,425,1920
44,58,62,29.89,25.71,50,7.2,0,5.3,7,72,44,270,26,0.01,0,,270,22,424,1921
35,52,54,29.92,25.71,43,13.5,0,-0.9,13,65,39,240,44,T,0,,240,32,423,1922
28,46,50,29.95,25.71,38,10.3,0,-7.1,19,59,32,270,29,T,0,,280,21,423,1923
31,46,61,29.75,25.53,38,8.2,0,-7.3,19,55,37,320,24,T,0,,320,20,422,1924
36,44,77,29.67,25.46,40,8,0,-9.6,21,51,36,90,24,0.23,0,,320,18,421,1925
32,45,60,29.78,25.56,39,15.2,0,-8.8,20,57,33,300,41,0,0,,320,33,420,1926
,51,53,,25.76,,7.9,0,-3,14,64,38,220,21,0,0,,230,14,420,1927
34,50,54,29.98,25.76,43,4.3,0,-4.1,15,70,30,130,21,0,0,,160,13,419,1928
31,58,42,29.99,25.79,45,9.5,0,3.7,7,75,41,240,23,0,0,,310,17,419,1929
31,57,38,30.13,25.92,45,6.3,0,2.5,8,78,35,330,17,0,0,,330,14,418,1929
40,61,47,30.08,25.89,51,6,0,6.3,4,84,38,310,25,0,0,,310,21,417,1930
42,63,45,29.89,25.72,53,4.5,0,8.1,2,85,40,310,21,0,0,,310,15,417,1931
,65,52,,25.65,,9.5,0,9.9,0,76,53,290,28,T,0,,280,23,416,1932
43,66,49,29.8,25.65,52,8.8,1,10.7,0,79,53,210,25,T,0,,210,20,416,1932
42,57,74,29.75,25.58,47,7.8,0,1.5,8,72,42,260,33,0.24,0,,280,28,416,1933
32,42,69,30.01,25.76,37,13.4,0,-13.7,23,53,31,250,29,0.12,0,,260,23,415,1934
27,45,54,30.12,25.84,38,5,0,-10.9,20,63,26,270,21,0,0,,210,16,415,1935
38,44,73,29.97,25.73,42,4.4,0,-12.1,21,59,29,200,24,0.08,0,,190,20,415,1935
29,45,54,29.9,25.67,39,10.4,0,-11.3,20,60,30,280,31,0.01,0,,280,23,414,1936
30,47,58,30.06,25.81,38,11.8,0,-9.5,18,60,34,280,30,T,0,,280,24,414,1936
32,49,51,30.15,25.89,42,5.6,0,-7.7,16,69,29,170,17,0,0,,150,13,414,1937
33,58,41,30.08,25.87,47,5.5,0,1,7,78,37,90,20,0,0,,320,15,414,1937
42,66,48,29.94,25.77,52,7.7,1,8.8,0,82,50,260,25,0,0,,260,21,414,1938
34,58,44,29.97,25.79,47,7.2,0,0.5,7,77,39,290,24,0,0,,280,18,414,1938
27,56,33,29.93,25.75,45,8.2,0,-1.7,9,77,35,340,26,0,0,,310,20,414,1939
33,62,36,30.04,25.85,48,9.7,0,4,3,79,44,270,23,0,0,,340,17,414,1939
36,59,42,30.07,25.87,49,4.4,0,0.7,6,83,35,270,14,0,0,,270,12,414,1940
37,67,37,29.83,25.68,52,11.8,2,8.5,0,86,47,270,36,0,0,,270,29,414,1940
31,51,47,29.85,25.67,43,12.5,0,-7.8,14,66,36,270,33,0,0,,260,25,414,1940
28,49,48,30.03,25.79,40,8.4,0,-10.1,16,68,29,270,25,0,0,,300,20,414,1940
29,54,39,30.04,25.82,43,7.3,0,-5.4,11,77,30,100,21,0,0,,60,14,414,1941
32,66,30,29.74,25.61,50,6.1,1,6.3,0,92,40,280,24,0,0,,270,18,415,1941
42,60,55,29.66,25.53,51,9.3,0,-0.1,5,77,42,230,39,T,0,,240,30,415,1941
33,55,46,29.72,25.56,45,7,0,-5.4,10,73,37,150,25,T,0,,150,21,415,1941
27,56,37,29.86,25.68,45,5.8,0,-4.7,9,77,34,180,22,0,0,,150,15,416,1941
32,60,40,29.82,25.66,47,10.6,0,-1.1,5,76,44,290,30,0,0,,270,23,416,1941
31,52,48,29.96,25.76,43,11.8,0,-9.4,13,65,39,230,28,T,0,,210,22,416,1941
29,55,39,29.97,25.76,44,4.6,0,-6.7,10,79,30,90,18,0,0,,170,14,417,1941
33,62,35,29.92,25.76,49,7.8,0,-0.1,3,85,39,200,35,0,0,,180,18,417,1941
44,66,49,30,25.84,53,6.1,1,3.6,0,81,51,310,22,0,0,,310,18,418,1941
45,65,48,29.88,25.72,55,6.5,0,2.2,0,85,44,260,30,0,0,,300,23,418,1941
44,67,49,29.9,25.74,54,6.5,2,3.9,0,82,51,250,22,0,0,,250,16,419,1941
40,66,39,29.82,25.68,53,6.8,1,2.5,0,89,42,300,24,0,0,,280,20,419,1940
33,63,37,29.92,25.76,48,10.5,0,-0.8,2,77,48,280,24,0,0,,270,18,420,1940
32,61,36,29.88,25.71,48,5.1,0,-3.1,4,84,37,280,16,0,0,,280,14,421,1940
37,66,35,29.88,25.73,52,6.2,1,1.6,0,86,45,160,21,0,0,,190,14,421,1940
38,69,35,29.97,25.82,53,4.7,4,4.2,0,91,46,130,17,0,0,,130,13,422,1939
43,72,38,30,25.84,56,6.9,7,6.9,0,94,50,80,29,0,0,,60,20,423,1939
42,74,33,29.97,25.84,56,9.9,9,8.6,0,96,52,100,36,T,0,,30,25,423,1938
43,77,33,29.93,25.81,58,7.2,12,11.3,0,98,55,310,22,0,0,,310,15,424,1938
44,76,34,29.94,25.82,58,8.1,11,10.1,0,94,57,330,25,0,0,,320,18,425,1937
40,74,28,29.9,25.79,57,6.3,9,7.8,0,95,53,350,18,0,0,,350,15,426,1937
41,77,29,29.82,25.71,58,7.2,12,10.5,0,99,54,330,28,0,0,,330,23,426,1936
39,74,30,29.84,25.73,56,7.3,9,7.3,0,92,55,330,22,0,0,,320,17,427,1936
44,74,41,29.82,25.71,57,9.1,9,7.1,0,90,57,300,31,0,0,,290,25,428,1935
41,68,40,29.81,25.68,54,9.2,3,0.9,0,89,47,290,26,0,0,,290,21,429,1934
,68,40,,25.58,,8.3,3,0.7,0,89,46,50,36,T,0,,40,25,430,1933
41,68,41,29.78,25.64,54,4.9,3,0.5,0,86,49,330,21,0,0,,330,16,431,1933
40,69,39,29.87,25.74,54,5.2,4,1.4,0,88,50,220,20,0,0,,220,15,432,1932
45,70,45,29.96,25.81,56,6.1,5,2.2,0,87,52,170,24,0.03,0,,180,20,433,1931
41,66,44,30.03,25.87,53,9.6,1,-1.9,0,85,47,210,32,0,0,,160,25,434,1930
40,66,41,30.05,25.88,53,5.1,1,-2,0,90,42,160,17,0,0,,280,13,435,1929
38,73,33,29.91,25.77,55,9.6,8,4.9,0,96,50,200,36,0,0,,220,26,436,1928
30,66,30,30.01,25.84,49,7.3,1,-2.1,0,87,45,310,22,0,0,,320,17,437,1928
